,item_id,amount,currency,Şəhər,Marka,Model,Buraxılış ili,Ban növü,Rəng,Mühərrik,Yürüş
2480,9444240,33400,USD,Bakı,BMW,X5,2015,"Offroader / SUV, 5 qapı",Qara,3.0 L / 258 a.g. / Dizel,136 000 km
2481,9168992,21500,USD,Bakı,Mercedes,E 200,2013,Sedan,Göy,2.0 L / 184 a.g. / Benzin,150 000 km
2482,9516674,4200,AZN,Zaqatala,Volkswagen,Bora,1999,Sedan,Qırmızı,1.6 L / 110 a.g. / Benzin,256 000 km
2483,9437215,24900,AZN,Bakı,Changan,CS 15,2020,"Offroader / SUV, 5 qapı",Qırmızı,1.5 L / 105 a.g. / Benzin,22 000 km
2484,9516677,53900,USD,Bakı,Li Auto,L7,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 449 a.g. / Plug-in Hibrid,0 km
2485,9333030,19800,AZN,Sumqayıt,Ford,Transit,2010,Furqon,Qara,2.2 L / 140 a.g. / Dizel,279 000 km
2486,9516818,17700,AZN,Bakı,Chevrolet,Malibu,2016,Sedan,Ağ,1.5 L / 160 a.g. / Benzin,174 000 km
2487,9516923,7000,AZN,Cəlilabad,LADA (VAZ),2107,2008,Sedan,Qara,1.6 L / 73 a.g. / Benzin,20 642 km
2488,9498720,36900,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 186 a.g. / Dizel,110 000 km
2489,9391763,35500,USD,Bakı,Porsche,Panamera 4S,2014,Liftbek,Ağ,3.0 L / 420 a.g. / Benzin,101 000 km
2490,9517087,12800,AZN,Sumqayıt,Chevrolet,Cruze,2015,Sedan,Qırmızı,1.4 L / 140 a.g. / Benzin,281 103 km
2491,9422355,64000,AZN,Bakı,Land Rover,Range Rover,2016,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 306 a.g. / Dizel,138 000 km
2492,9516948,11500,AZN,Bakı,Kia,Rio,2008,Sedan,Qara,1.4 L / 97 a.g. / Benzin,303 659 km
2493,9500993,17900,USD,Bakı,Changan,Qiyuan Q05,2025,"Offroader / SUV, 5 qapı",Ağ,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2494,9476465,16999,AZN,Bakı,Toyota,Aqua,2017,"Hetçbek, 5 qapı",Ağ,1.5 L / 74 a.g. / Hibrid,176 000 km
2495,9490430,17800,AZN,Bakı,Volkswagen,Tiguan,2011,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 200 a.g. / Benzin,133 000 km
2496,9502264,11000,AZN,Bakı,Suzuki,Swift,2011,"Hetçbek, 5 qapı",Qırmızı,1.3 L / 92 a.g. / Benzin,186 000 km
2497,9516631,9500,AZN,Bakı,Mitsubishi,Pajero,1994,"Offroader / SUV, 5 qapı",Boz,3.5 L / 208 a.g. / Benzin,250 000 km
2498,9490287,27000,AZN,Bakı,BMW,520,2015,Sedan,Göy,2.0 L / 190 a.g. / Dizel,220 000 km
2499,9517005,32000,AZN,Bakı,Ford,Transit,2008,Yük maşını,Ağ,2.4 L / 140 a.g. / Dizel,187 951 km
2500,8749841,12000,AZN,Bakı,Subaru,Legacy,2009,Sedan,Bej,2.5 L / 173 a.g. / Benzin,282 000 km
2501,9500235,12500,AZN,Bakı,Tofas,Sahin,2006,Sedan,Qara,1.6 L / 92 a.g. / Benzin,80 000 km
2502,9516982,2500,AZN,Ağdam,LADA (VAZ),21099,1994,Sedan,Qırmızı,1.5 L / 78 a.g. / Benzin,253 166 km
2503,9371488,38600,USD,Bakı,Jeep,Wrangler,2023,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 375 a.g. / Plug-in Hibrid,13 000 km
2504,9263333,41500,USD,Bakı,Land Rover,RR Sport,2017,"Offroader / SUV, 5 qapı",Yaş Asfalt,3.0 L / 340 a.g. / Benzin,70 000 km
2505,9240317,12900,AZN,Sumqayıt,Volkswagen,Jetta,2012,Sedan,Ağ,2.0 L / 115 a.g. / Benzin,178 763 km
2506,9203803,62900,USD,Bakı,Li Auto,L9,2024,"Offroader / SUV, 5 qapı",Gümüşü,1.5 L / 449 a.g. / Plug-in Hibrid,0 km
2507,9516977,3800,AZN,Gəncə,LADA (VAZ),Niva,1994,"Offroader / SUV, 3 qapı",Ağ,1.7 L / 80 a.g. / Benzin,100 000 km
2508,9471804,40900,USD,Sumqayıt,Kia,Sorento,2024,"Offroader / SUV, 5 qapı",Ağ,1.6 L / 230 a.g. / Hibrid,15 000 km
2509,8441584,104900,AZN,Bakı,Hyundai,Palisade,2024,"Offroader / SUV, 5 qapı",Ağ,2.2 L / 200 a.g. / Dizel,0 km
2510,9314842,19900,USD,Göyçay,BMW,528,2014,Sedan,Boz,2.0 L / 245 a.g. / Benzin,178 000 km
2511,9516688,13000,AZN,Bakı,Kia,Pride,2008,Sedan,Ağ,1.5 L / 112 a.g. / Dizel,192 000 km
2512,7030339,32900,AZN,Bakı,Geely,Emgrand,2024,Sedan,Göy,1.5 L / 125 a.g. / Benzin,0 km
2513,9462266,23400,AZN,Bakı,BYD,Seal 05,2025,Sedan,Ağ,1.5 L / 290 a.g. / Plug-in Hibrid,0 km
2514,9500533,19300,AZN,Bakı,Mercedes,E 220 d,2006,Sedan,Qara,2.2 L / 170 a.g. / Dizel,412 000 km
2515,9516867,21700,USD,Bakı,BMW,530,2017,Sedan,Göy,2.0 L / 249 a.g. / Benzin,44 000 km
2516,9217001,28000,USD,Bakı,Toyota,Land Cruiser,2011,"Offroader / SUV, 5 qapı",Ağ,4.0 L / 243 a.g. / Benzin,175 000 km
2517,9477360,19900,AZN,Bakı,Toyota,Aqua,2019,"Hetçbek, 5 qapı",Ağ,1.5 L / 74 a.g. / Hibrid,93 800 km
2518,9448396,20200,AZN,Bakı,Toyota,Corolla Fielder,2018,"Universal, 5 qapı",Ağ,1.5 L / 74 a.g. / Hibrid,175 750 km
2519,9467827,14500,AZN,Bakı,Chevrolet,Cruze,2013,Sedan,Mavi,1.4 L / 140 a.g. / Benzin,249 378 km
2520,9453752,36800,AZN,Bakı,Honda,CR-V,2021,"Offroader / SUV, 5 qapı",Göy,1.5 L / 190 a.g. / Benzin,70 000 km
2521,9448777,56000,AZN,Bakı,DAF,105 XF,2008,Yük maşını,Tünd qırmızı,12 L / 460 a.g. / Dizel,1 300 000 km
2522,9482263,19600,AZN,Sumqayıt,Hummer,H3,2006,"Offroader / SUV, 5 qapı",Qara,3.5 L / 223 a.g. / Benzin,252 000 km
2523,9464864,6200,AZN,Bakı,Renault,Megane,2007,"Hetçbek, 5 qapı",Gümüşü,1.5 L / 105 a.g. / Dizel,303 000 km
2524,9486839,28800,USD,Bakı,Porsche,Panamera 4S Executive,2014,Liftbek,Qara,3.0 L / 420 a.g. / Benzin,121 200 km
2525,9516882,7500,AZN,Biləsuvar,LADA (VAZ),2104,2008,"Universal, 5 qapı",Ağ,1.6 L / 75 a.g. / Benzin,96 481 km
2526,9517386,25500,AZN,Bakı,Kia,Optima,2016,Sedan,Ağ,2.0 L / 163 a.g. / Benzin,125 000 km
2527,9419860,17900,USD,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Gümüşü,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2528,9516841,13500,AZN,Astara,Kia,Ceed,2009,"Hetçbek, 5 qapı",Mavi,1.4 L / 109 a.g. / Benzin,202 000 km
2529,9270343,39900,AZN,Bakı,Chery,Tiggo 7 Pro,2024,"Offroader / SUV, 5 qapı",Qara,1.5 L / 172 a.g. / Hibrid,0 km
2530,9516942,23800,AZN,Bakı,Bestune,T77,2021,"Offroader / SUV, 5 qapı",Qara,1.5 L / 169 a.g. / Benzin,133 000 km
2531,9517054,3500,AZN,Gədəbəy,LADA (VAZ),2106,1984,Sedan,Ağ,1.6 L / 65 a.g. / Benzin,30 000 km
2532,9517050,22500,AZN,Bakı,Kia,Optima,2013,Sedan,Qara,2.0 L / 274 a.g. / Benzin,232 381 km
2533,9426994,24500,USD,Bakı,Changan,Qiyuan A07,2025,Sedan,Ağ,1.5 L / 315 a.g. / Plug-in Hibrid,0 km
2534,9275454,47600,AZN,Bakı,Hyundai,Santa Fe,2018,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 184 a.g. / Dizel,122 544 km
2535,8326079,67000,USD,Bakı,BMW,X7,2019,"Offroader / SUV, 5 qapı",Qara,3.0 L / 340 a.g. / Benzin,98 000 km
2536,9389981,16600,AZN,Bakı,Kia,Rio,2014,Sedan,Qırmızı,1.6 L / 123 a.g. / Benzin,191 512 km
2537,8427176,46900,USD,Bakı,ZEEKR,001,2024,Liftbek,Ağ,544 a.g. / Elektro,0 km
2538,9434479,36000,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 184 a.g. / Dizel,157 339 km
2539,9514548,34000,USD,Bakı,Kia,Carnival,2024,Minivan,Ağ,1.6 L / 245 a.g. / Hibrid,40 000 km
2540,9482084,34500,AZN,Sabirabad,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Boz,2.0 L / 184 a.g. / Dizel,191 000 km
2541,9388028,13200,AZN,Bakı,Nissan,Qashqai,2008,"Offroader / SUV, 5 qapı",Boz,2.0 L / 141 a.g. / Benzin,168 000 km
2542,9462329,63000,AZN,Bakı,Volvo,FH 460,2010,Dartqı,Göy,13 L / 460 a.g. / Dizel,1 285 000 km
2543,9229884,95000,USD,Bakı,Porsche,Taycan GTS,2022,Sedan,Qara,571 a.g. / Elektro,17 000 km
2544,9484115,11700,AZN,Bakı,Chevrolet,Cruze,2014,Sedan,Gümüşü,1.4 L / 140 a.g. / Benzin,221 111 km
2545,9052224,33500,AZN,Bakı,Mercedes,C 250 4MATIC,2015,Sedan,Göy,2.0 L / 211 a.g. / Benzin,177 800 km
2546,9503926,24800,AZN,Bakı,LADA (VAZ),Niva,2025,"Offroader / SUV, 3 qapı",Qara,1.7 L / 83 a.g. / Benzin,1 200 km
2547,9514054,6700,AZN,Bakı,Audi,A4,2004,Sedan,Boz,1.8 L / 150 a.g. / Benzin,335 000 km
2548,8783200,33000,AZN,Bakı,BYD,Yuan Up,2024,"Offroader / SUV, 5 qapı",Ağ,177 a.g. / Elektro,0 km
2549,9515145,27500,AZN,Bərdə,Lexus,IS 200t,2015,Sedan,Ağ,2.0 L / 245 a.g. / Benzin,175 000 km
2550,9149226,22800,AZN,Bakı,Hyundai,Elantra,2016,Sedan,Göy,2.0 L / 150 a.g. / Benzin,106 244 km
2551,9489195,21900,USD,Bakı,Changan,Uni-Z,2025,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2552,9450256,40000,AZN,Ağdam,Hyundai,Santa Fe,2018,"Offroader / SUV, 5 qapı",Boz,2.0 L / 184 a.g. / Dizel,189 200 km
2553,9385411,18390,USD,Bakı,Toyota,Corolla Cross,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 197 a.g. / Hibrid,0 km
2554,9372001,17200,AZN,Bakı,BMW,545,2005,Sedan,Qara,4.4 L / 333 a.g. / Benzin,325 000 km
2555,9225255,25400,AZN,Bakı,Chevrolet,Bolt,2023,"Hetçbek, 5 qapı",Yaş Asfalt,200 a.g. / Elektro,29 000 km
2556,9451740,35900,AZN,Bakı,Kia,Sorento,2014,"Offroader / SUV, 5 qapı",Boz,2.0 L / 184 a.g. / Dizel,212 000 km
2557,9508263,28500,AZN,Bakı,Hyundai,Grandeur,2011,Sedan,Ağ,3.0 L / 250 a.g. / Benzin,214 000 km
2558,9484820,29999,AZN,Bakı,BMW,528,2016,Sedan,Yaş Asfalt,2.0 L / 245 a.g. / Benzin,186 000 km
2559,9457851,57500,AZN,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Boz,2.0 L / 254 a.g. / Benzin,0 km
2560,9485285,3999,AZN,Bakı,Dayun,DY200T-11,2025,Moped,Qara,200 sm3/ 14 a.g. / Benzin,0 km
2561,9513739,17700,AZN,Bakı,Nissan,Note,2017,"Hetçbek, 5 qapı",Ağ,1.2 L / 80 a.g. / Hibrid,47 000 km
2562,9500949,32999,USD,Bakı,JETOUR,T2,2025,"Offroader / SUV, 5 qapı",Qara,1.5 L / 381 a.g. / Plug-in Hibrid,0 km
2563,8383672,39900,AZN,Bakı,GAC,GS3 Emzoom,2024,"Offroader / SUV, 5 qapı",Mavi,1.5 L / 175 a.g. / Benzin,0 km
2564,9504517,15600,AZN,Bakı,Mercedes,E 320,2001,Sedan,Açıq yaşıl,3.2 L / 197 a.g. / Dizel,236 000 km
2565,8971442,37600,USD,Bakı,Land Rover,RR Evoque,2020,"Offroader / SUV, 5 qapı",Qara,2.0 L / 240 a.g. / Benzin,58 000 km
2566,9515196,3100,AZN,Ağdaş,LADA (VAZ),2106,1985,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,95 310 km
2567,9515557,14900,AZN,Sumqayıt,GMC,Acadia,2008,"Offroader / SUV, 5 qapı",Qara,3.6 L / 288 a.g. / Benzin,258 000 km
2568,9517326,6500,AZN,Astara,LADA (VAZ),2107,2006,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,62 754 km
2569,9517204,6300,AZN,Füzuli,LADA (VAZ),2107,2007,Sedan,Göy,1.6 L / 75 a.g. / Benzin,92 550 km
2570,9517157,17800,AZN,Bakı,Mazda,CX-9,2009,"Offroader / SUV, 5 qapı",Qara,3.7 L / 277 a.g. / Benzin,183 000 km
2571,9491664,11500,AZN,Sumqayıt,Mercedes,C 180,1998,Sedan,Tünd qırmızı,1.8 L / 122 a.g. / Benzin,347 000 km
2572,9517059,7200,AZN,Bakı,LADA (VAZ),2107,2011,Sedan,Ağ,1.6 L / 75 a.g. / Benzin,83 651 km
2573,9500670,11500,AZN,Xırdalan,BMW,525,2000,Sedan,Yaş Asfalt,2.5 L / 192 a.g. / Benzin,289 456 km
2574,9504717,19500,AZN,Bakı,Ford,Transit,2010,Furqon,Göy,2.2 L / 150 a.g. / Dizel,184 000 km
2575,9466246,16500,AZN,Bakı,Hyundai,Elantra,2011,Sedan,Yaş Asfalt,1.8 L / 150 a.g. / Benzin,200 000 km
2576,9517382,18900,AZN,Bakı,Volkswagen,Polo,2018,Sedan,Ağ,1.6 L / 110 a.g. / Benzin,99 500 km
2577,9494833,46500,AZN,Bakı,Lexus,LX 570,2009,"Offroader / SUV, 5 qapı",Ağ,5.7 L / 383 a.g. / Benzin,191 000 km
2578,9432885,22400,AZN,Bakı,Hyundai,Sonata,2016,Sedan,Mavi,2.0 L / 156 a.g. / Hibrid,142 000 km
2579,9049174,12500,AZN,Bakı,Chevrolet,Cruze,2012,Sedan,Tünd qırmızı,1.4 L / 138 a.g. / Benzin,324 169 km
2580,9516921,10500,AZN,Gəncə,Opel,Astra,2009,"Hetçbek, 5 qapı",Göy,1.4 L / 90 a.g. / Benzin,193 121 km
2581,7670917,62800,USD,Bakı,Jeep,Grand Cherokee,2022,"Offroader / SUV, 5 qapı",Qara,3.6 L / 286 a.g. / Benzin,0 km
2582,9517076,3600,AZN,Bakı,Opel,Astra,1993,"Universal, 5 qapı",Qara,1.4 L / 90 a.g. / Benzin,250 000 km
2583,9419545,129000,USD,Bakı,Mercedes,SL 43 AMG,2023,Kabriolet,Qara,2.0 L / 381 a.g. / Benzin,18 000 km
2584,9341702,25000,USD,Bakı,Ford,Mustang,2017,Kupe,Qara,2.3 L / 317 a.g. / Benzin,57 950 km
2585,9028283,9100,AZN,Lənkəran,LADA (VAZ),2104,2012,"Universal, 5 qapı",Ağ,1.6 L / 75 a.g. / Benzin,89 889 km
2586,9500725,43000,AZN,Bakı,MAN,TGA 18.440,2013,Dartqı,Yaşıl,13 L / 440 a.g. / Dizel,1 030 000 km
2587,9403008,30000,USD,Bakı,Jaguar,F-Pace R,2017,"Offroader / SUV, 5 qapı",Gümüşü,2.0 L / 240 a.g. / Dizel,130 000 km
2588,9448913,30900,USD,Bakı,Mercedes,E 300,2018,Sedan,Qara,2.0 L / 245 a.g. / Benzin,150 000 km
2589,9496466,12000,AZN,Bakı,Toyota,Land Cruiser,2004,"Offroader / SUV, 5 qapı",Qara,4.5 L / 224 a.g. / Benzin,325 000 km
2590,9198309,28700,AZN,Bakı,Mercedes,CLA 250,2014,Sedan,Ağ,2.0 L / 211 a.g. / Benzin,236 000 km
2591,9419397,32200,AZN,Bakı,Suzuki,GSX-S1000GT,2024,Motosiklet,Qırmızı,1000 sm3/ 150 a.g. / Benzin,0 km
2592,9516943,18500,AZN,Bakı,Toyota,Prius V,2013,"Universal, 5 qapı",Göy,1.8 L / 98 a.g. / Hibrid,135 800 km
2593,9462123,35000,USD,Bakı,Toyota,RAV4,2023,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 218 a.g. / Hibrid,2 000 km
2594,9434644,19500,AZN,Bakı,Ford,Transit,2007,Furqon,Ağ,2.4 L / 140 a.g. / Dizel,180 000 km
2595,9508376,12500,AZN,Bakı,Daewoo,Gentra,2014,Sedan,Qara,1.5 L / 107 a.g. / Benzin,182 000 km
2596,9472665,23900,AZN,Bakı,Ford,Fusion (North America),2018,Sedan,Yaş Asfalt,2.0 L / 249 a.g. / Plug-in Hibrid,124 200 km
2597,9515395,27500,AZN,Ağdaş,Toyota,Land Cruiser Prado,2008,"Offroader / SUV, 5 qapı",Qara,2.7 L / 163 a.g. / Benzin,178 000 km
2598,9509731,13500,AZN,Bakı,Toyota,Prius,2008,Liftbek,Gümüşü,1.5 L / 76 a.g. / Hibrid,323 478 km
2599,9510766,12000,AZN,Bakı,Toyota,Prius,2008,Liftbek,Gümüşü,1.5 L / 76 a.g. / Hibrid,282 000 km
2600,9516629,9850,AZN,Sumqayıt,LADA (VAZ),Priora,2013,"Hetçbek, 5 qapı",Ağ,1.6 L / 98 a.g. / Benzin,292 000 km
2601,9462814,46500,USD,Bakı,Land Rover,RR Sport,2018,"Offroader / SUV, 5 qapı",Qara,3.0 L / 340 a.g. / Benzin,113 800 km
2602,9458242,28300,AZN,Bakı,Ford,Transit,2010,Yük maşını,Ağ,2.4 L / 140 a.g. / Dizel,198 000 km
2603,9448475,11700,AZN,Bakı,Kia,Rio,2008,"Hetçbek, 5 qapı",Qara,1.5 L / 110 a.g. / Dizel,247 543 km
2604,9516729,14700,AZN,Saatlı,Chevrolet,Cruze,2014,Sedan,Gümüşü,1.4 L / 141 a.g. / Benzin,270 000 km
2605,9327002,23900,AZN,Bakı,Hyundai,Sonata,2015,Sedan,Qara,2.0 L / 168 a.g. / Benzin,220 000 km
2606,9236571,28300,AZN,Bakı,Hyundai,Santa Fe,2014,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.2 L / 197 a.g. / Dizel,122 500 km
2607,9466804,15000,USD,Bakı,Changan,Eado,2025,Sedan,Gümüşü,1.5 L / 215 a.g. / Plug-in Hibrid,0 km
2608,9480381,22500,AZN,Bakı,Hyundai,Elantra,2015,Sedan,Qara,1.8 L / 150 a.g. / Benzin,124 903 km
2609,9475865,13500,AZN,Bakı,Chevrolet,Cruze,2012,Sedan,Gümüşü,1.4 L / 140 a.g. / Benzin,240 000 km
2610,9509296,12800,AZN,Bakı,LADA (VAZ),Priora,2014,Sedan,Qara,1.6 L / 106 a.g. / Benzin,155 419 km
2611,9510754,12800,AZN,Lənkəran,Hyundai,i30,2008,"Hetçbek, 5 qapı",Qara,1.6 L / 115 a.g. / Dizel,210 000 km
2612,9514256,13900,AZN,Bakı,Nissan,Tiida,2007,"Hetçbek, 5 qapı",Ağ,1.6 L / 110 a.g. / Benzin,177 000 km
2613,9202393,41500,USD,Bakı,Mitsubishi,L200,2021,"Pikap, ikiqat kabin",Yaş Asfalt,2.4 L / 181 a.g. / Dizel,62 000 km
2614,9382344,28500,USD,Bakı,Mercedes,E 220 d,2017,Sedan,Qara,2.0 L / 194 a.g. / Dizel,209 500 km
2615,9516718,3800,AZN,Bakı,LADA (VAZ),2106,1990,Sedan,Boz,1.6 L / 75 a.g. / Benzin,95 000 km
2616,9497994,15400,AZN,Bakı,Toyota,Corolla,2013,Sedan,Ağ,1.8 L / 136 a.g. / Benzin,196 250 km
2617,8658797,34200,AZN,Bakı,Hyundai,Elantra,2025,Sedan,Ağ,1.5 L / 115 a.g. / Benzin,0 km
2618,9409790,30900,AZN,Bakı,Kia,K5,2020,Sedan,Qara,1.6 L / 180 a.g. / Benzin,84 000 km
2619,9483197,40900,USD,Bakı,Land Rover,Range Rover,2016,"Offroader / SUV, 5 qapı",Qara,3.0 L / 248 a.g. / Dizel,240 000 km
2620,9484886,34500,USD,Bakı,Jeep,Wrangler,2020,"Offroader / SUV, 5 qapı",Göy,2.0 L / 272 a.g. / Benzin,109 239 km
2621,9493978,25000,USD,Bakı,Toyota,FJ Cruiser,2011,"Offroader / SUV, 5 qapı",Ağ,4.0 L / 280 a.g. / Benzin,250 837 km
2622,9500178,32900,USD,Bakı,Toyota,RAV4,2024,"Offroader / SUV, 5 qapı",Ağ,2.5 L / 218 a.g. / Plug-in Hibrid,0 km
2623,9471748,17700,AZN,Bakı,Mercedes,E 220 d,2006,Sedan,Qara,2.2 L / 170 a.g. / Dizel,333 111 km
2624,9275273,22500,AZN,Bakı,Kia,Sportage,2011,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 163 a.g. / Benzin,175 000 km
2625,9516530,25400,AZN,Bakı,Kia,Forte,2019,Sedan,Yaş Asfalt,2.0 L / 147 a.g. / Benzin,187 810 km
2626,9445126,22800,AZN,Bakı,Chevrolet,Equinox,2020,"Offroader / SUV, 5 qapı",Göy,1.5 L / 170 a.g. / Benzin,115 089 km
2627,6989788,63500,AZN,Bakı,GAZ,Next A65R52,2025,Mikroavtobus,Ağ,2.5 L / 131 a.g. / Dizel,0 km
2628,9516872,16800,AZN,Bakı,Mercedes,E 240,2001,Sedan,Gümüşü,2.4 L / 170 a.g. / Benzin,348 000 km
2629,9438446,9800,AZN,Bakı,Mercedes,C 180,2002,Sedan,Boz,2.0 L / 129 a.g. / Benzin,301 200 km
2630,9516297,21950,AZN,Bakı,Kia,Rio,2020,Sedan,Ağ,1.6 L / 123 a.g. / Benzin,45 500 km
2631,9514294,13900,AZN,Bakı,Nissan,Tiida,2008,"Hetçbek, 5 qapı",Qızılı,1.6 L / 110 a.g. / Benzin,180 883 km
2632,9517237,16200,AZN,Bərdə,Kia,Sportage,2007,"Offroader / SUV, 5 qapı",Gümüşü,2.0 L / 140 a.g. / Dizel,237 000 km
2633,9235236,8900,AZN,Bakı,Mercedes,C 240,2000,Sedan,Gümüşü,2.4 L / 170 a.g. / Benzin,118 282 km
2634,9475407,17500,AZN,Bakı,AODES,Pathcross 650,2025,Kvadrosikl,Yaşıl,600 sm3/ 54 a.g. / Benzin,0 km
2635,9459454,23955,AZN,Bakı,Chevrolet,Equinox,2017,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 170 a.g. / Benzin,124 000 km
2636,9392958,21500,USD,Bakı,Land Rover,Discovery,2014,"Offroader / SUV, 5 qapı",Qara,3.0 L / 340 a.g. / Benzin,185 000 km
2637,9517229,17200,AZN,Ağdam,Hyundai,Accent,2012,Sedan,Qara,1.6 L / 123 a.g. / Benzin,193 600 km
2638,9468381,16900,AZN,Bakı,Nissan,Note,2017,"Hetçbek, 5 qapı",Boz,1.2 L / 80 a.g. / Hibrid,100 000 km
2639,9512075,5800,AZN,Bakı,ATV,Hummer 250,2022,Kvadrosikl,Qara,300 sm3/ 50 a.g. / Benzin,500 km
2640,9517170,31000,AZN,Bakı,Changan,Uni-V iDD,2024,Sedan,Ağ,1.5 L / 325 a.g. / Plug-in Hibrid,6 500 km
2641,9031258,19900,USD,Bakı,BMW,X5,2010,"Offroader / SUV, 5 qapı",Ağ,3.0 L / 306 a.g. / Benzin,231 000 km
2642,9475932,39200,AZN,Bakı,Toyota,Frontlander,2025,"Offroader / SUV, 5 qapı",Ağ,2.0 L / 197 a.g. / Hibrid,0 km
2643,9395651,29800,USD,Bakı,Toyota,Land Cruiser Prado,2014,"Offroader / SUV, 5 qapı",Bej,2.7 L / 163 a.g. / Benzin,107 000 km
2644,9517344,63000,AZN,Salyan,Scania,R440,2011,Dartqı,Gümüşü,12 L / 440 a.g. / Dizel,1 300 000 km
2645,9469306,16200,AZN,Bakı,BMW Alpina,B10,2002,Sedan,Qırmızı,4.8 L / 375 a.g. / Benzin,420 000 km
2646,8854675,37300,AZN,Bakı,Mitsubishi,L200,2021,"Pikap, ikiqat kabin",Bej,2.4 L / 154 a.g. / Dizel,134 200 km
2647,9258119,30000,USD,Bakı,Mercedes,G 500,2002,"Offroader / SUV, 5 qapı",Ağ,5.0 L / 296 a.g. / Benzin,311 000 km
2648,9237479,14900,AZN,Bakı,Ford,Transit Connect,2011,Furqon,Ağ,1.8 L / 110 a.g. / Dizel,255 000 km
2649,9302080,34900,USD,Bakı,Kia,K8,2023,Sedan,Göy,1.6 L / 230 a.g. / Hibrid,34 000 km
2650,9515663,22000,AZN,Füzuli,Ford,Fusion (North America),2019,Sedan,Qara,1.5 L / 181 a.g. / Benzin,184 000 km
2651,8428390,46900,USD,Bakı,ZEEKR,001,2024,Liftbek,Qara,544 a.g. / Elektro,0 km
2652,9443200,31500,AZN,Bakı,Porsche,Cayenne Turbo,2013,"Offroader / SUV, 5 qapı",Ağ,4.8 L / 500 a.g. / Benzin,194 191 km
2653,9473979,9900,AZN,Bakı,BMW,325,2003,Sedan,Qara,2.5 L / 192 a.g. / Benzin,226 221 km
2654,9492669,18300,AZN,Bakı,Hyundai,Elantra,2016,Sedan,Gümüşü,1.8 L / 150 a.g. / Benzin,168 981 km
2655,9501595,27500,AZN,Bakı,Mazda,CX-5,2014,"Offroader / SUV, 5 qapı",Qara,2.0 L / 155 a.g. / Benzin,45 839 km
2656,9110094,25500,AZN,Bakı,Hyundai,Avante,2015,Sedan,Yaş Asfalt,1.6 L / 132 a.g. / Benzin,135 000 km
2657,9514019,8900,AZN,Bakı,Toyota,Prius,2008,Liftbek,Mavi,1.5 L / 76 a.g. / Hibrid,410 383 km
2658,9316239,55900,AZN,Bakı,Suzuki,Jimny,2024,"Offroader / SUV, 3 qapı",Qara,1.5 L / 102 a.g. / Benzin,0 km
2659,9460900,27700,AZN,Bakı,Hyundai,Santa Fe,2014,"Offroader / SUV, 5 qapı",Boz,2.0 L / 184 a.g. / Dizel,201 500 km
2660,9499041,8500,AZN,Şəki,LADA (VAZ),2110,2006,Sedan,Gümüşü,1.6 L / 90 a.g. / Benzin,250 000 km
2661,9401717,27700,AZN,Bakı,Chevrolet,Captiva,2021,"Offroader / SUV, 5 qapı",Yaş Asfalt,1.5 L / 147 a.g. / Benzin,70 800 km
2662,9496766,29200,AZN,Bakı,Bestune,T55,2025,"Offroader / SUV, 5 qapı",Boz,1.5 L / 160 a.g. / Benzin,0 km
2663,9443846,21900,AZN,Bakı,Mercedes,Vito 111,2010,Furqon,Ağ,2.2 L / 116 a.g. / Dizel,295 727 km
2664,9212075,32900,AZN,Bakı,Kia,Sorento,2015,"Offroader / SUV, 5 qapı",Yaş Asfalt,2.0 L / 184 a.g. / Dizel,191 000 km
2665,9456050,18000,AZN,Bakı,Mercedes,E 320,2003,Sedan,Qara,3.2 L / 224 a.g. / Benzin,350 000 km
2666,9444787,8100,AZN,Bakı,Mercedes,C 230,1997,Sedan,Qara,2.3 L / 150 a.g. / Benzin,343 427 km
2667,9502299,19900,AZN,Bakı,Toyota,Corolla,2014,Sedan,Qara,1.6 L / 124 a.g. / Benzin,233 000 km
2668,9478471,14900,USD,Bakı,Toyota,Corolla,2023,Sedan,Ağ,1.8 L / 98 a.g. / Hibrid,100 000 km
2669,9513059,22500,AZN,Bakı,Hyundai,Azera,2012,Sedan,Qara,2.4 L / 201 a.g. / Benzin,220 000 km
